,date,median_price,volume_sold
1155,May 09 2025,44.832,3
1156,May 09 2025,48.256,2
1157,May 09 2025,44.58,4
1158,May 10 2025,45.693,6
1159,May 10 2025,46.513,3
1160,May 10 2025,43.12,1
1161,May 10 2025,45.47,3
1162,May 10 2025,45.744,4
1163,May 10 2025,47.023,1
1164,May 10 2025,45.11,7
1165,May 10 2025,44.52,7
1166,May 10 2025,45.04,7
1167,May 10 2025,45.09,5
1168,May 10 2025,45.11,9
1169,May 10 2025,48.076,3
1170,May 10 2025,44.5,7
1171,May 10 2025,45.95,3
1172,May 10 2025,46.543,11
1173,May 10 2025,46.926,8
1174,May 10 2025,46.73,7
1175,May 10 2025,46.396,8
1176,May 10 2025,47.49,4
1177,May 10 2025,47.632,1
1178,May 10 2025,45.185,5
1179,May 10 2025,46.566,4
1180,May 11 2025,45.011,3
1181,May 11 2025,47.672,1
1182,May 11 2025,46.222,2
1183,May 11 2025,46.714,1
1184,May 11 2025,46.0,3
1185,May 11 2025,46.71,3
1186,May 11 2025,46.5,5
1187,May 11 2025,46.887,3
1188,May 11 2025,45.015,4
1189,May 11 2025,45.243,6
1190,May 11 2025,45.345,6
1191,May 11 2025,45.04,6
1192,May 11 2025,44.783,6
1193,May 11 2025,44.135,2
1194,May 11 2025,46.5,4
1195,May 11 2025,44.775,6
1196,May 11 2025,45.32,9
1197,May 11 2025,47.184,6
1198,May 11 2025,45.451,6
1199,May 11 2025,45.42,6
1200,May 11 2025,45.894,6
1201,May 11 2025,44.275,2
1202,May 12 2025,44.78,5
1203,May 12 2025,44.204,2
1204,May 12 2025,45.0,1
1205,May 12 2025,44.88,3
1206,May 12 2025,44.3,1
1207,May 12 2025,46.49,1
1208,May 12 2025,44.865,4
1209,May 12 2025,44.88,19
1210,May 12 2025,44.961,6
1211,May 12 2025,44.845,6
1212,May 12 2025,46.225,4
1213,May 12 2025,45.011,5
1214,May 12 2025,45.027,4
1215,May 12 2025,44.92,3
1216,May 12 2025,47.002,8
1217,May 12 2025,46.09,3
1218,May 12 2025,44.98,6
1219,May 12 2025,45.32,7
1220,May 12 2025,44.93,7
1221,May 12 2025,48.315,5
1222,May 12 2025,48.3,3
1223,May 12 2025,45.465,4
1224,May 13 2025,42.395,2
1225,May 13 2025,46.575,6
1226,May 13 2025,46.0,1
1227,May 13 2025,46.0,7
1228,May 13 2025,45.0,2
1229,May 13 2025,46.297,6
1230,May 13 2025,45.999,1
1231,May 13 2025,45.03,3
1232,May 13 2025,46.7,5
1233,May 13 2025,45.05,4
1234,May 13 2025,43.752,2
1235,May 13 2025,45.677,3
1236,May 13 2025,45.025,8
1237,May 13 2025,45.6,5
1238,May 13 2025,46.427,6
1239,May 13 2025,46.481,6
1240,May 13 2025,46.475,4
1241,May 13 2025,46.819,5
1242,May 13 2025,46.0,5
1243,May 13 2025,45.02,6
1244,May 13 2025,46.131,3
1245,May 13 2025,46.375,4
1246,May 13 2025,45.69,5
1247,May 14 2025,47.59,3
1248,May 14 2025,50.16,1
1249,May 14 2025,41.4,1
1250,May 14 2025,45.835,2
1251,May 14 2025,45.908,1
1252,May 14 2025,45.71,1
1253,May 14 2025,45.755,4
1254,May 14 2025,45.71,1
1255,May 14 2025,45.845,4
1256,May 14 2025,45.2,7
1257,May 14 2025,45.438,2
1258,May 14 2025,45.9,3
1259,May 14 2025,44.945,4
1260,May 14 2025,44.96,5
1261,May 14 2025,45.05,9
1262,May 14 2025,45.681,5
1263,May 14 2025,45.67,5
1264,May 14 2025,45.611,7
1265,May 14 2025,45.674,3
1266,May 14 2025,44.57,3
1267,May 14 2025,44.507,2
1268,May 14 2025,45.667,4
1269,May 14 2025,45.146,1
1270,May 14 2025,45.203,4
1271,May 15 2025,48.22,3
1272,May 15 2025,48.243,1
1273,May 15 2025,40.25,3
1274,May 15 2025,46.793,3
1275,May 15 2025,44.365,2
1276,May 15 2025,45.417,1
1277,May 15 2025,45.443,5
1278,May 15 2025,44.81,9
1279,May 15 2025,44.82,1
1280,May 15 2025,44.985,4
1281,May 15 2025,45.275,7
1282,May 15 2025,45.4,3
1283,May 15 2025,45.605,4
1284,May 15 2025,46.332,4
1285,May 15 2025,45.159,7
1286,May 15 2025,46.174,4
1287,May 15 2025,45.185,4
1288,May 15 2025,45.055,8
1289,May 15 2025,46.449,5
1290,May 15 2025,46.173,4
1291,May 15 2025,45.999,3
1292,May 15 2025,45.33,2
1293,May 16 2025,42.86,3
1294,May 16 2025,46.25,1
1295,May 16 2025,46.64,1
1296,May 16 2025,46.64,3
1297,May 16 2025,45.0,1
1298,May 16 2025,46.172,4
1299,May 16 2025,45.057,4
1300,May 16 2025,45.5,8
1301,May 16 2025,45.05,7
1302,May 16 2025,45.16,5
1303,May 16 2025,43.33,5
1304,May 16 2025,48.181,2
1305,May 16 2025,45.366,4
1306,May 16 2025,43.855,2
1307,May 16 2025,45.24,8
1308,May 16 2025,46.011,3
1309,May 16 2025,45.08,9
1310,May 16 2025,43.55,3
1311,May 16 2025,46.478,5
1312,May 16 2025,45.136,6
1313,May 16 2025,46.19,3
1314,May 16 2025,47.44,5
1315,May 16 2025,46.96,2
1316,May 17 2025,45.375,6
1317,May 17 2025,45.845,4
1318,May 17 2025,47.92,1
1319,May 17 2025,45.16,3
1320,May 17 2025,45.2,2
1321,May 17 2025,47.305,4
1322,May 17 2025,45.14,1
1323,May 17 2025,48.113,3
1324,May 17 2025,45.375,4
1325,May 17 2025,47.31,4
1326,May 17 2025,46.67,3
1327,May 17 2025,45.894,5
1328,May 17 2025,45.65,5
1329,May 17 2025,45.42,4
1330,May 17 2025,45.56,9
1331,May 17 2025,46.065,2
1332,May 17 2025,46.251,4
1333,May 17 2025,46.616,4
1334,May 17 2025,45.42,6
1335,May 17 2025,45.87,4
1336,May 17 2025,46.308,3
1337,May 17 2025,47.682,4
1338,May 17 2025,47.585,7
1339,May 17 2025,48.18,10
1340,May 18 2025,45.31,3
1341,May 18 2025,47.57,4
1342,May 18 2025,46.576,2
1343,May 18 2025,45.93,3
1344,May 18 2025,46.86,4
1345,May 18 2025,46.24,2
1346,May 18 2025,46.23,5
1347,May 18 2025,47.656,2
1348,May 18 2025,44.78,5
1349,May 18 2025,47.215,2
1350,May 18 2025,45.28,7
1351,May 18 2025,46.085,2
1352,May 18 2025,44.31,5
1353,May 18 2025,45.923,4
1354,May 18 2025,46.189,4
1355,May 18 2025,45.843,9
1356,May 18 2025,47.001,4
1357,May 18 2025,45.849,5
1358,May 18 2025,46.64,2
1359,May 18 2025,45.08,3
1360,May 18 2025,46.806,6
1361,May 18 2025,46.682,2
1362,May 18 2025,45.494,4
1363,May 18 2025,46.792,4
1364,May 19 2025,40.36,1
1365,May 19 2025,45.6,2
1366,May 19 2025,44.051,2
1367,May 19 2025,48.45,1
1368,May 19 2025,46.924,2
1369,May 19 2025,48.305,2
1370,May 19 2025,48.44,2
1371,May 19 2025,45.515,2
1372,May 19 2025,45.872,1
1373,May 19 2025,45.04,3
1374,May 19 2025,45.833,4
1375,May 19 2025,45.513,2
1376,May 19 2025,47.559,2
1377,May 19 2025,45.17,5
1378,May 19 2025,45.16,7
1379,May 19 2025,45.849,7
1380,May 19 2025,48.159,4
1381,May 19 2025,47.242,3
1382,May 19 2025,48.16,3
1383,May 19 2025,47.0,5
1384,May 19 2025,45.58,6
1385,May 19 2025,46.602,3
1386,May 19 2025,44.64,3
1387,May 20 2025,46.0,1
1388,May 20 2025,45.31,1
1389,May 20 2025,44.7,4
1390,May 20 2025,45.26,3
1391,May 20 2025,45.928,4
1392,May 20 2025,46.43,1
1393,May 20 2025,47.625,2
1394,May 20 2025,47.24,1
1395,May 20 2025,46.52,5
1396,May 20 2025,46.16,1
1397,May 20 2025,45.994,2
1398,May 20 2025,45.885,7
1399,May 20 2025,47.245,3
1400,May 20 2025,45.15,4
1401,May 20 2025,46.927,5
1402,May 20 2025,45.993,4
1403,May 20 2025,45.308,1
1404,May 20 2025,44.65,5
1405,May 20 2025,46.163,5
1406,May 20 2025,46.0,3
1407,May 20 2025,45.15,4
1408,May 20 2025,45.855,2
1409,May 20 2025,46.169,4
1410,May 20 2025,43.87,2
1411,May 21 2025,42.225,2
1412,May 21 2025,44.917,2
1413,May 21 2025,44.65,5
1414,May 21 2025,49.99,1
1415,May 21 2025,46.028,4
1416,May 21 2025,46.54,1
1417,May 21 2025,46.535,3
1418,May 21 2025,46.59,1
1419,May 21 2025,45.533,2
1420,May 21 2025,44.79,7
1421,May 21 2025,44.04,2
1422,May 21 2025,45.022,3
1423,May 21 2025,44.957,6
1424,May 21 2025,46.129,5
1425,May 21 2025,45.194,6
1426,May 21 2025,44.81,10
1427,May 21 2025,44.8,8
1428,May 21 2025,45.629,6
1429,May 21 2025,45.422,2
1430,May 21 2025,45.73,7
1431,May 21 2025,46.376,10
1432,May 21 2025,44.85,3
1433,May 21 2025,46.646,4
1434,May 21 2025,47.149,1
1435,May 22 2025,50.81,2
1436,May 22 2025,47.159,1
1437,May 22 2025,51.743,2
1438,May 22 2025,43.7,1
1439,May 22 2025,44.93,3
1440,May 22 2025,47.02,2
1441,May 22 2025,44.87,3
1442,May 22 2025,44.56,3
1443,May 22 2025,44.903,6
1444,May 22 2025,45.998,7
1445,May 22 2025,45.82,8
1446,May 22 2025,45.009,6
1447,May 22 2025,47.0,1
1448,May 22 2025,46.397,6
1449,May 22 2025,44.996,3
1450,May 22 2025,45.481,4
1451,May 22 2025,44.361,12
1452,May 22 2025,44.498,6
1453,May 22 2025,46.57,4
1454,May 22 2025,46.361,4
1455,May 22 2025,44.618,3
1456,May 23 2025,45.1,7
1457,May 23 2025,44.05,2
1458,May 23 2025,44.1,7
1459,May 23 2025,44.0,8
1460,May 23 2025,44.0,7
1461,May 23 2025,43.93,6
1462,May 23 2025,44.049,6
1463,May 23 2025,43.985,4
1464,May 23 2025,43.745,4
1465,May 23 2025,43.56,8
1466,May 23 2025,44.3,5
1467,May 23 2025,43.51,3
1468,May 23 2025,43.21,1
1469,May 23 2025,43.21,6
1470,May 23 2025,43.356,9
1471,May 23 2025,43.221,8
1472,May 23 2025,43.399,8
1473,May 23 2025,43.687,8
1474,May 23 2025,43.086,9
1475,May 23 2025,43.651,6
1476,May 23 2025,44.0,9
1477,May 23 2025,44.17,4
1478,May 23 2025,43.7,3
1479,May 23 2025,44.456,5
1480,May 24 2025,44.433,2
1481,May 24 2025,44.41,3
1482,May 24 2025,44.227,4
1483,May 24 2025,44.0,3
1484,May 24 2025,45.0,1
1485,May 24 2025,43.756,4
1486,May 24 2025,43.845,4
1487,May 24 2025,43.759,8
1488,May 24 2025,43.9,5
1489,May 24 2025,43.33,8
1490,May 24 2025,43.869,4
1491,May 24 2025,43.767,8
1492,May 24 2025,43.44,3
1493,May 24 2025,44.098,4
1494,May 24 2025,43.901,5
1495,May 24 2025,45.158,7
1496,May 24 2025,44.494,3
1497,May 24 2025,44.478,6
1498,May 24 2025,43.965,4
1499,May 24 2025,45.25,5
1500,May 24 2025,44.456,3
1501,May 24 2025,43.93,10
1502,May 24 2025,43.879,4
1503,May 25 2025,44.178,6
1504,May 25 2025,43.6,5
1505,May 25 2025,44.165,4
1506,May 25 2025,44.189,4
1507,May 25 2025,45.03,3
1508,May 25 2025,44.995,2
1509,May 25 2025,45.28,1
1510,May 25 2025,43.7,1
1511,May 25 2025,43.77,5
1512,May 25 2025,45.119,5
1513,May 25 2025,41.088,2
1514,May 25 2025,43.99,4
1515,May 25 2025,43.77,9
1516,May 25 2025,43.79,7
1517,May 25 2025,44.135,5
1518,May 25 2025,43.757,7
1519,May 25 2025,43.894,5
1520,May 25 2025,44.16,6
1521,May 25 2025,43.85,8
1522,May 25 2025,44.465,7
1523,May 25 2025,44.181,4
1524,May 25 2025,43.702,6
1525,May 25 2025,43.703,6
1526,May 25 2025,43.909,5
1527,May 26 2025,43.02,1
1528,May 26 2025,45.925,1
1529,May 26 2025,44.494,2
1530,May 26 2025,44.358,4
1531,May 26 2025,44.604,3
1532,May 26 2025,44.456,3
1533,May 26 2025,44.87,2
1534,May 26 2025,43.908,4
1535,May 26 2025,43.84,6
1536,May 26 2025,43.546,4
1537,May 26 2025,43.53,9
1538,May 26 2025,45.957,2
1539,May 26 2025,43.771,6
1540,May 26 2025,44.465,4
1541,May 26 2025,44.058,6
1542,May 26 2025,44.27,9
1543,May 26 2025,44.376,9
1544,May 26 2025,44.27,13
1545,May 26 2025,45.14,2
1546,May 26 2025,44.103,5
1547,May 26 2025,43.669,2
1548,May 26 2025,44.0,3
1549,May 26 2025,43.19,5
1550,May 27 2025,43.7,1
1551,May 27 2025,44.07,3
1552,May 27 2025,43.555,6
1553,May 27 2025,43.85,6
1554,May 27 2025,44.33,2
1555,May 27 2025,42.83,1
1556,May 27 2025,42.35,2
1557,May 27 2025,44.8,4
1558,May 27 2025,42.8,6
1559,May 27 2025,43.604,8
1560,May 27 2025,43.83,6
1561,May 27 2025,43.115,2
1562,May 27 2025,45.438,2
1563,May 27 2025,43.909,7
1564,May 27 2025,44.148,7
1565,May 27 2025,44.174,8
1566,May 27 2025,44.27,5
1567,May 27 2025,44.139,3
1568,May 27 2025,45.282,4
1569,May 27 2025,45.17,2
1570,May 27 2025,45.269,5
1571,May 27 2025,43.63,3
1572,May 27 2025,45.922,2
1573,May 27 2025,43.93,2
1574,May 28 2025,45.44,3
1575,May 28 2025,47.464,2
1576,May 28 2025,43.682,2
1577,May 28 2025,44.012,3
1578,May 28 2025,43.121,2
1579,May 28 2025,40.981,1
1580,May 28 2025,43.67,7
1581,May 28 2025,43.995,6
1582,May 28 2025,43.211,2
1583,May 28 2025,44.486,4
1584,May 28 2025,44.69,6
1585,May 28 2025,44.492,5
1586,May 28 2025,43.731,8
1587,May 28 2025,44.872,4
1588,May 28 2025,44.133,10
1589,May 28 2025,44.318,7
1590,May 28 2025,45.882,7
1591,May 28 2025,46.09,6
1592,May 28 2025,46.11,5
1593,May 28 2025,45.542,4
1594,May 28 2025,46.955,4
1595,May 28 2025,43.35,4
1596,May 29 2025,44.0,1
1597,May 29 2025,42.5,1
1598,May 29 2025,44.969,1
1599,May 29 2025,44.63,2
1600,May 29 2025,44.02,1
1601,May 29 2025,44.232,4
1602,May 29 2025,44.995,3
1603,May 29 2025,43.9,2
1604,May 29 2025,44.91,3
1605,May 29 2025,44.008,4
1606,May 29 2025,43.71,4
1607,May 29 2025,44.01,7
1608,May 29 2025,44.743,11
1609,May 29 2025,45.181,6
1610,May 29 2025,44.673,2
1611,May 29 2025,44.08,9
1612,May 29 2025,45.093,5
1613,May 29 2025,44.541,4
1614,May 29 2025,45.058,6
1615,May 29 2025,44.475,9
1616,May 29 2025,45.1,5
1617,May 29 2025,44.141,2
1618,May 29 2025,44.437,4
1619,May 30 2025,44.25,4
1620,May 30 2025,45.209,3
1621,May 30 2025,45.881,2
1622,May 30 2025,44.493,2
1623,May 30 2025,44.003,1
1624,May 30 2025,44.47,3
1625,May 30 2025,45.07,4
1626,May 30 2025,44.009,5
1627,May 30 2025,43.88,11
1628,May 30 2025,45.63,3
1629,May 30 2025,44.465,5
1630,May 30 2025,44.01,4
1631,May 30 2025,43.89,6
1632,May 30 2025,43.75,11
1633,May 30 2025,44.471,9
1634,May 30 2025,45.011,7
1635,May 30 2025,45.502,4
1636,May 30 2025,44.267,7
1637,May 30 2025,44.517,5
1638,May 30 2025,44.51,5
1639,May 30 2025,44.18,5
1640,May 30 2025,45.626,7
1641,May 30 2025,45.31,7
1642,May 31 2025,44.6,2
1643,May 31 2025,46.445,7
1644,May 31 2025,45.27,2
1645,May 31 2025,44.09,2
1646,May 31 2025,44.89,8
1647,May 31 2025,46.07,5
1648,May 31 2025,45.969,2
1649,May 31 2025,44.02,5
1650,May 31 2025,44.833,5
1651,May 31 2025,46.266,2
1652,May 31 2025,45.563,4
1653,May 31 2025,43.245,4
1654,May 31 2025,44.65,6
1655,May 31 2025,46.707,3
1656,May 31 2025,45.528,4
1657,May 31 2025,44.603,6
1658,May 31 2025,44.78,7
1659,May 31 2025,44.753,6
1660,May 31 2025,45.344,7
1661,May 31 2025,45.319,4
1662,May 31 2025,44.24,6
1663,May 31 2025,43.95,3
1664,May 31 2025,44.494,6
1665,Jun 01 2025,44.0,3
1666,Jun 01 2025,45.446,6
1667,Jun 01 2025,44.35,7
1668,Jun 01 2025,44.63,6
1669,Jun 01 2025,45.011,1
1670,Jun 01 2025,45.31,3
1671,Jun 01 2025,48.053,2
1672,Jun 01 2025,44.31,5
1673,Jun 01 2025,44.465,9
1674,Jun 01 2025,44.35,5
1675,Jun 01 2025,44.429,5
1676,Jun 01 2025,44.927,5
1677,Jun 01 2025,45.076,3
1678,Jun 01 2025,44.46,9
1679,Jun 01 2025,44.45,7
1680,Jun 01 2025,44.656,7
1681,Jun 01 2025,45.201,3
1682,Jun 01 2025,44.508,10
1683,Jun 01 2025,45.275,6
1684,Jun 01 2025,43.802,4
1685,Jun 01 2025,43.777,4
1686,Jun 01 2025,44.45,3
1687,Jun 01 2025,45.312,3
1688,Jun 02 2025,44.45,3
1689,Jun 02 2025,44.435,4
1690,Jun 02 2025,44.28,3
1691,Jun 02 2025,44.31,5
1692,Jun 02 2025,44.507,5
1693,Jun 02 2025,45.038,2
1694,Jun 02 2025,45.01,2
1695,Jun 02 2025,44.565,4
1696,Jun 02 2025,44.13,5
1697,Jun 02 2025,44.16,5
1698,Jun 02 2025,44.23,1
1699,Jun 02 2025,44.16,11
1700,Jun 02 2025,44.438,8
1701,Jun 02 2025,44.55,6
1702,Jun 02 2025,45.223,6
1703,Jun 02 2025,44.25,3
1704,Jun 02 2025,44.208,12
1705,Jun 02 2025,44.12,9
1706,Jun 02 2025,44.97,4
1707,Jun 02 2025,44.461,7
1708,Jun 02 2025,44.392,4
1709,Jun 02 2025,43.86,5
1710,Jun 02 2025,44.799,8
1711,Jun 02 2025,44.725,3
1712,Jun 03 2025,44.85,3
1713,Jun 03 2025,44.67,3
1714,Jun 03 2025,44.51,3
1715,Jun 03 2025,45.91,1
1716,Jun 03 2025,45.724,2
1717,Jun 03 2025,46.767,1
1718,Jun 03 2025,44.23,1
1719,Jun 03 2025,45.106,2
1720,Jun 03 2025,44.831,6
1721,Jun 03 2025,42.016,2
1722,Jun 03 2025,44.988,4
1723,Jun 03 2025,44.235,6
1724,Jun 03 2025,46.46,4
1725,Jun 03 2025,45.33,9
1726,Jun 03 2025,44.25,5
1727,Jun 03 2025,45.905,6
1728,Jun 03 2025,44.256,8
1729,Jun 03 2025,43.99,10
1730,Jun 03 2025,45.615,6
1731,Jun 03 2025,45.807,4
1732,Jun 03 2025,45.725,3
1733,Jun 03 2025,45.917,3
1734,Jun 03 2025,45.707,2
1735,Jun 04 2025,45.052,4
1736,Jun 04 2025,44.545,2
1737,Jun 04 2025,45.0,2
1738,Jun 04 2025,45.776,3
1739,Jun 04 2025,44.0,1
1740,Jun 04 2025,50.0,1
1741,Jun 04 2025,44.847,3
1742,Jun 04 2025,45.46,1
1743,Jun 04 2025,45.33,1
1744,Jun 04 2025,40.237,1
1745,Jun 04 2025,44.768,2
1746,Jun 04 2025,44.302,4
1747,Jun 04 2025,44.21,9
1748,Jun 04 2025,44.325,10
1749,Jun 04 2025,44.779,7
1750,Jun 04 2025,44.321,4
